Ah,T,P,V,Time
-0.84065,25.55352,-1.0307924424,3.91832,1807.00099132955
-0.84072,25.55352,-1.0307477205,3.91815,1808.00700075924
-0.8408,25.55352,-1.0407330274,3.91798,1809.01699326932
-0.84087,25.44836,-1.0306582767,3.91781,1810.00499837101
-0.84094,25.44836,-1.0406427132,3.91764,1810.99799238145
-0.84102,25.44836,-1.0306135548,3.91764,1812.00599335134
-0.84109,25.44836,-1.0405975561,3.91747,1813.00099901855
-0.84116,25.44836,-1.0305688329,3.91747,1814.00699838996
-0.84124,25.44836,-1.040552399,3.9173,1814.99999240041
-0.84131,25.44836,-1.040552399,3.9173,1815.99499806762
-0.84138,25.44836,-1.030524111,3.9173,1817.0029990375
-0.84146,25.44836,-4.881263856,3.91629,1817.99499727786
-0.84181,25.44836,-4.9093867785,3.90685,1819.00099664927
-0.84268,25.44836,-19.766093027,3.88309,1820.00699602067
-0.8441,25.44836,-27.6612954982,3.85966,1820.99899426103
-0.84611,25.44836,-35.6014653232,3.83572,1822.00899682939
-0.84871,25.44836,-42.4443075744,3.80976,1822.99799770117
-0.85188,25.34321,-51.8557966694,3.77942,1824.0029912442
-0.85572,25.34321,-57.0388712916,3.75397,1824.99799691141
-0.8602,25.34321,-31.7741705996,3.78937,1826.00599788129
-0.86249,25.34321,-31.1963463266,3.79561,1827.00400091708
-0.86476,25.34321,-55.972260451,3.78886,1827.99800075591
-0.86896,25.34321,-44.85434943,3.7302,1828.99699956179
-0.87191,25.34321,-21.6043723434,3.77454,1830.00599630177
-0.87348,25.34321,-35.984380572,3.80268,1831.00399933755
-0.87612,25.34321,-22.2246208926,3.77673,1831.996993348
-0.87729,25.34321,-19.917917481,3.82089,1833.00199694932
-0.8788,25.34321,-20.9051878127,3.81229,1834.00199152529
-0.88036,25.34321,-7.1415969975,3.81465,1834.99899879098
-0.88088,25.34321,-11.89360569,3.84533,1836.00399233401
-0.88174,25.34321,-11.8990308028,3.83758,1836.99899800122
-0.8826,25.44836,-5.846847728,3.84095,1838.00099417567
-0.88296,25.44836,-4.2963475412,3.85814,1839.00699354708
-0.88314,25.44836,-16.503326903,3.85763,1840.00499658287
-0.88433,25.44836,-9.6639074417,3.83353,1841.00699275732
-0.88503,25.44836,-5.2096396051,3.84853,1841.99900105596
-0.88504,25.44836,-5.1610933176,3.87112,1843.00899356604
-0.88552,25.44836,-6.9452639919,3.85713,1844.00299340487
-0.88602,25.44836,-6.6613101984,3.85814,1844.99499164522
-0.88636,25.44836,-8.7698132865,3.86235,1846.0029926151
-0.88702,25.44836,-9.143202305,3.85342,1847.00499884784
-0.88768,25.44836,-9.1329346175,3.85325,1847.99699708819
-0.88833,25.44836,-9.1427989375,3.85325,1849.00699965656
-0.88899,25.44836,-9.1329346175,3.85325,1850.00099949539
-0.88965,25.44836,-8.1042119888,3.85544,1851.00499726832
-0.88999,25.44836,-10.5890902898,3.86387,1851.99999287724
-0.89081,25.44836,-11.3918767884,3.84836,1853.00199910998
-0.89164,25.44836,-16.176441845,3.8455,1854.00500111282
-0.89281,25.44836,-2.6189496536,3.84044,1855.0039999187
-0.89297,25.44836,-2.2630973303,3.86927,1856.00500032306
-0.89328,25.44836,-7.4919335705,3.86471,1856.99999593198
-0.89393,25.44836,-9.0569854368,3.85443,1858.00599530339
-0.89458,25.44836,-4.4319929608,3.85612,1858.99899937212
-0.8949,25.44836,-4.4037126168,3.86589,1860.00499874353
-0.89521,25.44836,-4.5328960081,3.86657,1860.99799275398
-0.89568,25.44836,0,3.86185,1861.99899315834
-0.89487,25.44836,20.7330434695,3.91205,1863.00599835813
-0.8934,25.44836,26.877260663,3.93682,1863.99899236858
-0.89149,25.44836,26.973322854,3.95385,1865.00099860132
-0.88948,25.44836,28.9950445742,3.96379,1865.99799580872
-0.88723,25.44836,35.9252845463,3.97897,1867.00500100851
-0.88473,25.44836,28.6352283201,3.98841,1867.99799501896
-0.88273,25.34321,28.4926563358,3.97846,1869.00299862027
-0.88058,25.34321,30.6571897124,3.98773,1870.0069963932
-0.87884,25.34321,17.157543434,3.97492,1871.00099623203
-0.87763,25.34321,13.7080657626,3.96093,1872.00599983335
-0.87668,25.34321,8.9858242116,3.95301,1872.99899384379
-0.87606,25.34321,3.7662438528,3.94272,1874.00299161673
-0.87583,25.34321,-0.0200785697,3.92927,1875.00099465251
-0.87588,25.34321,-0.7606161528,3.91848,1875.99499449134
-0.87595,25.34321,-1.0303031322,3.91646,1877.01299339533
-0.87602,25.34321,-1.0299927096,3.91528,1878.00599746406
-0.87609,25.34321,-1.0398378543,3.91461,1879.00099307299
-0.87617,25.34321,-1.0296375651,3.91393,1880.0059966743
-0.87624,25.44836,-1.0394792538,3.91326,1880.99799491465
-0.87635,25.44836,-1.618380864,3.9114,1881.99499212205
-0.87669,25.44836,-5.1619345226,3.90163,1882.99799412489
-0.8772,25.44836,-7.1522248608,3.89472,1884.0039934963
-0.87761,25.44836,-11.7762468084,3.89421,1884.99899916351
-0.87846,25.44836,-11.7824583828,3.87988,1886.00200116634
-0.8791,25.44836,-8.5947236352,3.88578,1886.99799254537
-0.87968,25.44836,-12.2802937696,3.88376,1888.00499774516
-0.88059,25.44836,-20.619242435,3.86825,1889.00399655104
-0.88209,25.44836,-21.148443316,3.84769,1890.0149948895
-0.88372,25.44836,-22.787686513,3.83909,1891.00799895823
-0.88535,25.44836,-22.340584848,3.8364,1892.00199879706
-0.88677,25.44836,-19.161690403,3.84145,1893.00699234009
-0.88809,25.44836,-17.833589384,3.8428,1894.0019980073
-0.88929,25.44836,-16.4969362542,3.84466,1894.9989952147
-0.89062,25.44836,-18.6334557768,3.83774,1895.99899984896
-0.89202,25.44836,-19.0969647539,3.83437,1897.00000025332
-0.89331,25.44836,-17.2989291577,3.83741,1898.00199642777
-0.89448,25.44836,-11.8278983862,3.83994,1898.9969920367
-0.89533,25.44836,-7.771085322,3.8514,1900.00499300659
-0.89584,25.44836,-6.9741109706,3.86219,1900.99499970675
-0.89624,25.34321,-5.422643928,3.86724,1902.00399644673
-0.89663,25.34321,-5.42406015,3.86825,1902.99799628556
-0.89702,25.34321,-5.4151091852,3.86893,1904.00299988687
-0.89741,25.34321,-5.406179464,3.8696,1905.00199869275
-0.89779,25.34321,-13.8574348172,3.86438,1906.00500069559
-0.89891,25.34321,-15.5010541924,3.84364,1907.00399950147
-0.89957,25.34321,-8.997908762,3.85865,1908.00099670887
-0.90022,25.34321,0,3.85831,1909.00199711323
-0.90017,25.34321,0.8333615465,3.88423,1910.01399122179
-0.90011,25.34321,-0.0198598106,3.88646,1911.00399792194
-0.90024,25.34321,-2.8830576896,3.87904,1911.99799776077
-0.90062,25.34321,-5.4104266176,3.87264,1913.00399713218
-0.901,25.34321,0.0197898547,3.87277,1914.01600129902
-0.90074,25.34321,10.722677979,3.89805,1914.99600000679
-0.89983,25.34321,36.1890251461,3.93581,1916.00099354982
-0.89729,25.34321,30.660300604,3.98284,1917.00599715114
-0.89517,25.34321,26.9334172005,3.97779,1918.00099276006
-0.89339,25.34321,19.5209990679,3.97037,1919.00500059128
-0.89203,25.34321,13.8818014632,3.96143,1920.00499516726
-0.89106,25.34321,13.5401615622,3.95031,1920.99799923599
-0.8905,25.34321,2.050188192,3.9348,1922.00799174607
-0.89035,25.34321,-0.0200432596,3.92236,1923.0009958148
-0.89042,25.34321,-1.029550752,3.9136,1923.99599142373
-0.89049,25.34321,-1.0291956075,3.91225,1925.00099502504
-0.89057,25.34321,-1.028971998,3.9114,1925.99799223244
-0.89064,25.34321,-1.0388072099,3.91073,1927.00499743223
-0.89071,25.34321,-1.0286642061,3.91023,1928.00199463964
-0.89079,25.23805,-1.0285747623,3.90989,1928.99799607694
-0.89086,25.23805,-1.0384486094,3.90938,1930.00599704683
-0.89093,25.23805,-1.0283958747,3.90921,1930.99799528718
-0.89101,25.23805,-1.0283090616,3.90888,1932.00199306011
-0.89108,25.23805,-1.0382254802,3.90854,1932.99799449742
-0.89115,25.23805,-1.0281748959,3.90837,1934.00399386883
-0.89123,25.23805,-1.028130174,3.9082,1934.99899953604
-0.8913,25.23805,-1.0380900089,3.90803,1936.00700050592
-0.89137,25.23805,-1.0380475081,3.90787,1937.00100034475
-0.89145,25.23805,-1.0380475081,3.90787,1938.0039922893
-0.89152,25.23805,-4.8395323005,3.90685,1938.99699635804
-0.89187,25.23805,-12.283506603,3.89421,1940.00299572945
-0.89277,25.23805,-18.7145764374,3.87483,1940.99999293685
-0.89419,25.23805,-25.4718009504,3.85056,1942.00400076807
-0.89605,25.23805,-17.4126879472,3.83656,1942.99800060689
-0.89732,25.23805,-17.3763508776,3.85022,1944.0039999783
-0.89855,25.23805,-16.5586803692,3.84988,1944.99799981713
-0.8996,25.23805,-3.4505608607,3.85999,1946.00499495864
-0.89984,25.23805,-3.4601054012,3.88174,1946.99599742889
-0.90009,25.23805,-8.3386690192,3.88208,1948.00399839878
-0.90075,25.23805,-9.1104268612,3.86876,1948.99599663913
-0.90119,25.13289,-5.5160486568,3.87736,1950.00800080597
-0.90146,25.13289,-3.273140547,3.88342,1950.99500007927
-0.90156,25.13289,0.0198785643,3.89013,1951.99600048363
-0.90145,25.13289,-0.0199209773,3.89843,1953.00699882209
-0.90159,25.13289,-1.87802216,3.8905,1954.00099866092
-0.90162,25.13289,-5.5400199723,3.89421,1954.99599426985
-0.90216,25.13289,-7.366945444,3.87685,1955.99800050259
-0.90251,25.13289,-4.2655649618,3.88393,1957.00699724257
-0.90269,25.13289,0.0198760093,3.88963,1957.99599811435
-0.90264,25.13289,0,3.89789,1958.99599269032
-0.90279,25.13289,-2.51396329,3.8905,1960.00199206173
-0.90302,25.13289,-3.5053638882,3.88798,1960.99699772894
-0.90333,25.13289,-4.4357464704,3.88528,1962.00099550188
-0.90387,25.13289,-8.3920098542,3.87466,1963.00699487329
-0.90459,25.13289,-11.2759119753,3.86589,1963.99999894202
-0.90561,25.23805,-14.132519464,3.85595,1964.99999351799
-0.90652,25.13289,-15.802432348,3.8573,1966.01099185646
-0.90774,25.13289,-16.52019109,3.8455,1967.00599752367
-0.90883,25.13289,-7.2808491672,3.85224,1967.99899153411
-0.90926,25.13289,-5.7434768685,3.87045,1969.00999993086
-0.90967,25.13289,-9.3788405169,3.86943,1970.00499553978
-0.9104,25.13289,-10.0559301483,3.85999,1970.99399641156
-0.91113,25.13289,-10.2688043328,3.85848,1971.9969984144
-0.91188,25.13289,-9.5214878375,3.85915,1973.00199195743
-0.91235,25.13289,-5.9380633842,3.86842,1974.00899715722
-0.91269,25.13289,-4.717415979,3.87213,1975.007000193
-0.91303,25.13289,-5.319773186,3.87146,1976.0049931705
-0.91357,25.13289,-19.6811230332,3.86252,1976.99999883771
-0.91503,25.13289,-27.2811865952,3.82982,1977.99499444664
-0.91705,25.13289,-21.904236654,3.81162,1979.0059927851
-0.91856,25.13289,-15.863828864,3.8246,1979.99800108373
-0.91962,25.13289,-14.4259251134,3.83707,1980.99699988961
-0.92068,25.13289,0.0196003759,3.83569,1981.99599869549
-0.92008,25.13289,41.0787797343,3.91323,1983.0019980669
-0.91718,25.13289,35.5880161428,3.98217,1984.00199264288
-0.91471,25.13289,31.477149101,3.98065,1984.99599248171
-0.91261,25.13289,25.4354480851,3.97391,1986.00000031292
-0.91087,25.13289,24.6162412896,3.96784,1986.9999948889
-0.90954,25.13289,18.1362002781,3.95587,1987.99999952316
-0.90858,25.13289,7.4226572874,3.94323,1989.00499306619
-0.90806,25.13289,1.5456217014,3.92958,1989.99899290502
-0.90795,25.13289,1.5106423931,3.91693,1991.00300073624
-0.90801,25.13289,-1.0284405966,3.90938,1992.00799427927
-0.90808,25.13289,-1.038135166,3.9082,1993.00799891353
-0.90816,25.13289,-1.0379120368,3.90736,1994.00199875236
-0.90823,25.13289,-1.0377765655,3.90685,1995.00799812376
-0.90831,25.13289,-1.0376437505,3.90635,1996.00299373269
-0.90838,25.13289,-1.0375082792,3.90584,1996.99699357152
-0.90845,25.13289,-1.0274225157,3.90551,1998.00299294293
-0.90853,25.13289,-1.0273777938,3.90534,1998.99699278176
-0.9086,25.13289,-1.02728835,3.905,1999.9989990145
-0.90867,25.13289,-1.0272436281,3.90483,2000.99999941885
-0.90875,25.13289,-1.0271989062,3.90466,2002.00800038874
-0.90882,25.13289,-1.0371496787,3.90449,2002.99899280071
-0.90889,25.13289,-1.0271120931,3.90433,2004.00099903345
-0.90897,25.13289,-1.0270673712,3.90416,2005.00699840486
-0.90904,25.13289,-1.0270673712,3.90416,2005.99899664521
-0.90911,25.02773,-1.0270226493,3.90399,2007.00599178672
-0.90919,25.02773,-1.0370168637,3.90399,2007.99199528992
-0.90926,25.02773,-1.0269779274,3.90382,2009.00399945676
-0.90933,25.02773,-1.0369717066,3.90382,2009.99899506569
-0.90941,25.02773,-1.0269332055,3.90365,2011.00299283862
-0.90948,25.02773,-1.0369265495,3.90365,2012.00799643993
-0.90955,25.02773,-1.0268884836,3.90348,2013.01300004125
-0.90963,25.02773,-1.0268884836,3.90348,2014.00599405169
-0.9097,25.02773,-1.0368813924,3.90348,2014.99799229205
-0.90977,25.02773,-1.3357367225,3.90281,2016.00399166346
-0.90995,25.02773,-6.7987979004,3.89741,2017.00599789619
-0.91043,25.02773,-15.0060274884,3.88578,2018.0019993335
-0.91152,25.02773,-15.2352382287,3.86337,2018.99599917233
-0.91268,25.02773,-17.093172229,3.85511,2020.00199854374
-0.9141,25.02773,-15.8909031316,3.84533,2021.00099734962
-0.91524,25.02773,-15.807763188,3.8514,2022.01199568808
-0.91635,25.02773,-27.1598224989,3.84449,2023.00599552691
-0.91832,25.02773,-27.62742502,3.8155,2024.00499433279
-0.92048,25.02773,-22.955822813,3.80842,2025.0109937042
-0.92214,25.02773,-22.670634509,3.81937,2025.9979929775
-0.92372,25.02773,-21.59168661,3.82005,2027.00200080872
-0.92528,25.02773,-21.581173518,3.81819,2027.99699641764
-0.92702,25.02773,-19.413740486,3.81196,2029.00299578905
-0.92836,25.02773,-10.5721497472,3.82561,2030.00199459493
-0.92913,25.02773,-10.7056599596,3.84196,2030.99899180233
-0.93002,25.02773,-12.1859471266,3.83842,2031.99499323964
-0.93057,25.02773,-7.4455032705,3.85089,2033.00299420953
-0.93112,25.13289,-7.339217665,3.8519,2034.00000147521
-0.93154,25.13289,-9.1464055175,3.85477,2035.00799238682
-0.93221,25.13289,-9.249148424,3.84836,2036.00199222565
-0.93277,25.13289,-7.4395646988,3.85292,2036.99599206448
-0.9332,25.13289,0.0197183658,3.85878,2038.00700046122
-0.93305,25.13289,2.3089375335,3.87985,2039.0059992671
-0.93289,25.13289,21.85458781,3.89114,2040.0029964745
-0.93133,25.23805,22.113658894,3.93548,2041.00999161601
-0.92964,25.23805,28.6952165661,3.94761,2042.00299568474
-0.9276,25.23805,19.0824459958,3.96143,2043.00199449062
-0.92635,25.23805,17.5933328956,3.94289,2043.99599432945
-0.92535,25.13289,17.5174878732,3.93716,2045.00299952924
-0.92402,25.13289,15.0536043294,3.95031,2045.99900096655
-0.92297,25.13289,10.532489124,3.94239,2047.00599610806
-0.92224,25.13289,5.734341296,3.93194,2048.00600074232
-0.9219,25.13289,4.2356365833,3.92047,2049.00299794972
-0.9218,25.13289,1.0091038287,3.91171,2050.0010009855
-0.92179,25.13289,0,3.90851,2050.99500082433
-0.92186,25.13289,-1.0372399929,3.90483,2051.99499540031
-0.92193,25.13289,-1.0270226493,3.90399,2053.0029963702
-0.922,25.13289,-1.0368813924,3.90348,2053.9989978075
-0.92208,25.13289,-1.0268016705,3.90315,2055.00699877739
-0.92215,25.23805,-1.0267122267,3.90281,2055.99799118936
-0.92222,25.23805,-1.0266227829,3.90247,2057.00299479067
-0.9223,25.23805,-1.0265333391,3.90213,2058.00099782646
-0.92237,25.23805,-1.0364802911,3.90197,2058.99699926376
-0.92244,25.23805,-1.026446526,3.9018,2060.00199280679
-0.92252,25.23805,-1.0264018041,3.90163,2061.00600063801
-0.92259,25.23805,-1.0363448198,3.90146,2061.99899464846
-0.92266,25.23805,-1.0263123603,3.90129,2063.00799138844
-0.92274,25.23805,-1.205549588,3.90095,2064.00199122727
-0.92286,25.23805,-1.9119962827,3.89893,2064.99699689448
-0.92315,25.23805,-4.2746365894,3.89219,2065.99699147046
-0.92346,25.23805,-9.2006021653,3.89017,2066.99600033462
-0.92411,25.13289,-15.9301156784,3.87398,2068.00099387765
-0.92526,25.13289,-15.9783439008,3.85696,2068.99800114334
-0.92645,25.13289,-16.4598565893,3.85207,2069.99599412084
-0.9279,25.13289,-13.069383321,3.84162,2071.00299932063
-0.92884,25.13289,-19.58722697,3.84988,2071.99900075793
-0.9304,25.13289,-7.0392317841,3.83319,2073.00199270248
-0.93088,25.13289,-3.4869714522,3.86758,2073.99699836969
-0.93098,25.13289,-1.6554610319,3.88123,2075.00599510968
-0.93121,25.13289,-22.864219125,3.87365,2075.99799335003
-0.93288,25.13289,-16.3576039386,3.82814,2077.00599431992
-0.93404,25.13289,-16.033939224,3.8396,2077.99799256027
-0.93518,25.13289,-23.509683894,3.8369,2079.00200039148
-0.93691,25.13289,-23.3067777633,3.81651,2080.00499233603
-0.9383,25.13289,-4.7178911145,3.83235,2080.99899217486
-0.93864,25.13289,0,3.86117,2082.00399577618
-0.93859,25.13289,-0.009887676,3.87752,2083.00299458206
-0.93956,25.13289,-13.618247566,3.84145,2084.0050008148
-0.94057,25.13289,-9.48304408,3.8396,2085.00099219382
-0.94116,25.13289,0,3.85308,2086.00099682808
-0.94053,25.13289,8.6212109592,3.89772,2086.99799403548
-0.94001,25.13289,7.4484456904,3.89873,2088.00199180841
-0.93936,25.13289,23.2249668672,3.91272,2089.00599963963
-0.93768,25.13289,23.988691708,3.94795,2089.99899365008
-0.93592,25.13289,25.1365780176,3.95722,2090.99499508739
-0.93445,25.13289,20.2817284505,3.95065,2091.99599549174
-0.93331,25.13289,10.457514404,3.9407,2093.00499223173
-0.93257,25.13289,3.7136828948,3.92974,2093.99700053036
-0.9323,25.13289,3.3893912888,3.91457,2095.00399567187
-0.93216,25.13289,1.817572797,3.91002,2095.99399231374
-0.93215,25.13289,0.0698208636,3.90497,2096.99899591506
-0.93214,25.13289,0,3.90446,2097.99900054932
-0.93221,25.13289,-1.5040898598,3.89994,2098.99499192834
-0.93252,25.13289,-10.9932492732,3.88814,2100.00399872661
-0.93339,25.13289,-15.4231197506,3.86842,2101.00000016391
-0.93473,25.13289,-18.7145361964,3.84836,2101.99899896979
-0.9364,25.13289,-15.8567942797,3.83471,2103.00399251282
-0.93755,25.13289,-21.9329327976,3.84567,2104.01299931109
-0.93921,25.13289,-23.0182944561,3.82527,2104.99999858439
-0.94107,25.13289,-25.716904344,3.81398,2105.9960000217
-0.9428,25.13289,-30.0968477401,3.81229,2107.00499676168
-0.945,25.13289,-29.6685356661,3.79611,2108.00099819899
-0.94709,25.13289,-28.1863919672,3.79628,2108.99499803782
-0.94907,25.13289,-27.1270778596,3.79594,2109.99699421227
-0.95068,25.13289,-22.1289402303,3.80673,2111.00499518216
-0.95234,25.13289,-16.6319295945,3.80589,2112.00199238956
-0.95355,25.13289,-16.2796847034,3.81903,2113.00699599087
-0.95466,25.13289,-14.3453189032,3.82342,2114.00499902666
-0.95552,25.13289,-12.138535233,3.82965,2114.9979930371
-0.95652,25.13289,-13.7764423088,3.82544,2115.99799767137
-0.95741,25.13289,-6.6354996895,3.83185,2117.00699441135
-0.95788,25.13289,-1.2378291388,3.84634,2118.00299584866
-0.95795,25.13289,-4.4258295828,3.85932,2118.99499408901
-0.95828,25.13289,-4.1535149097,3.85359,2120.00599242747
-0.95848,25.13289,0.0197201032,3.85912,2121.00599706173
-0.95834,25.13289,2.3344920438,3.87294,2122.00299426913
-0.95796,25.13289,5.664031832,3.88373,2122.99599833786
-0.95695,25.13289,23.2059810785,3.91289,2124.00199770927
-0.95531,25.13289,23.0183076816,3.93548,2125.00000074506
-0.95379,25.13289,25.0325163473,3.93767,2125.99799372256
-0.95202,25.13289,24.4932579996,3.94964,2127.00399309397
-0.95045,25.13289,18.5210332104,3.94744,2127.99599133432
-0.94965,25.13289,16.190696467,3.92755,2129.00099493563
-0.9485,25.13289,16.4412715584,3.93952,2130.00599853694
-0.9473,25.13289,17.2064709032,3.94424,2130.99599517882
-0.94639,25.13289,7.1418104966,3.93278,2132.00300037861
-0.94589,25.13289,0.730783317,3.91946,2133.00599232316
-0.94583,25.13289,-0.0099594585,3.90567,2134.00399535894
-0.94591,25.13289,-1.1952926106,3.89994,2135.00799313188
-0.94595,25.02773,-0.607716596,3.90062,2136.00099720061
-0.94602,25.13289,-1.3639806719,3.89809,2136.99499703944
-0.94631,25.13289,-10.1227006554,3.88562,2138.00199218094
-0.94714,25.13289,-19.2588129864,3.86488,2139.00600001216
-0.94852,25.13289,-27.006950355,3.8423,2139.99799825251
-0.95052,25.13289,-30.3371087754,3.81802,2141.00499339402
-0.95273,25.13289,-22.1696872344,3.80538,2141.99699163437
-0.95432,25.13289,-15.9921853272,3.82493,2143.00199523568
-0.95537,25.13289,-14.27538875,3.83876,2144.00699883699
-0.95662,25.13289,-18.096383836,3.8278,2144.99899707735
-0.95807,25.13289,-20.6974352486,3.81887,2146.00400067866
-0.95971,25.13289,-22.737401869,3.81094,2146.99999205768
-0.96137,25.13289,-33.9201952272,3.80319,2148.00499565899
-0.96384,25.13289,-33.352515526,3.7774,2148.99699389935
-0.96621,25.13289,-31.27150773,3.77892,2150.00299327075
-0.96794,25.13289,-15.4027695407,3.79763,2150.99499151111
-0.96906,25.13289,-14.5207292976,3.81819,2152.0010009408
-0.96995,25.13289,-11.949335656,3.82544,2152.99399495125
-0.97125,25.13289,-12.605999164,3.81128,2153.99999432266
-0.97173,25.02773,-6.6572927548,3.83876,2155.00599369407
-0.97221,25.02773,-6.1809268224,3.84128,2156.00099936128
-0.97257,25.02773,-3.9411138457,3.84803,2157.00900033116
-0.97265,25.02773,-1.1427519051,3.85713,2158.00300016999
-0.97284,25.02773,-2.766324411,3.85443,2158.9999973774
-0.97331,25.02773,-6.4632802456,3.84584,2160.00599674881
